9492;Aktiebolag;2018;Uppsala Län;Uppsala;-2565;316;0;2184;3537;0;160;821;2715;0;0;0;2;1348;-1230;2019
1285;Aktiebolag;2018;Stockholms Län;Stockholm;-108;0;6;144;156;50;0;37;63;-4;0;0;1;132;13;2019
1250;Aktiebolag;2018;Uppsala Län;Uppsala;-132;0;0;127;127;0;0;77;50;0;0;0;0;132;0;2019
7264;Aktiebolag;2018;Västra Götalands Län;Öckerö;-668;0;87;537;628;0;0;107;380;-93;0;0;1;1233;330;2019
8090;Aktiebolag;2018;Stockholms Län;Danderyd;-14376;1606;423;808;6501;0;847;5751;749;408;408;1131;13;12237;-1622;2019
3087;Aktiebolag;2018;Skåne Län;Höllviken;-1819;0;388;417;1148;0;0;978;170;0;0;224;0;1210;-610;2019
2837;Aktiebolag;2018;Stockholms Län;Stockholm;-113;0;195;454;678;0;148;200;478;0;0;0;0;116;3;2019
2221;Aktiebolag;2018;Hallands Län;Halmstad;-717;0;0;325;511;0;0;65;446;0;0;121;1;114;-604;2019
1884;Aktiebolag;2018;Värmlands Län;Karlstad;-611;33;1;628;685;0;8;226;453;-115;0;11;1;1136;403;2019
8974;Aktiebolag;2018;Skåne Län;Lund;-179;0;1332;102;1974;0;0;1150;588;-151;0;0;0;1120;554;2019
3285;Aktiebolag;2018;Dalarnas Län;Falun;-158;261;0;695;1375;1100;211;219;56;0;0;0;0;11;-155;2019
8981;Aktiebolag;2018;Stockholms Län;Sundbyberg;-907;0;0;191;358;0;3;29;328;-41;0;0;2;1096;149;2019
6962;Aktiebolag;2018;Stockholms Län;Täby;-1239;245;551;7;1157;0;500;640;517;0;5;300;1;1093;-153;2019
5085;Aktiebolag;2018;Stockholms Län;Stockholm;-128048;0;10029;1026;644402;0;4416;6564;637838;0;0;180;5;106401;-21688;2019
5511;Aktiebolag;2018;Västra Götalands Län;Lidköping;-10151;60;601;729;3161;200;218;1314;1591;-25;83;971;6;10355;86;2019
1649;Aktiebolag;2018;Stockholms Län;Solna;-1791;0;25;462;800;0;322;439;360;0;0;0;1;102;-1690;2019
2438;Aktiebolag;2018;Västra Götalands Län;Västra Frölunda;-3465;0;0;244;1154;0;0;56;1098;0;0;0;0;1;-3464;2019
5407;Aktiebolag;2018;Jönköpings Län;Gislaved;-2;0;0;23;47;0;0;0;47;0;0;23;0;1;-2;2019
8049;Aktiebolag;2018;Stockholms Län;Stockholm;-1006;0;0;825;1726;0;0;221;982;-144;900;0;1;0;494;2019
3046;Aktiebolag;2018;Västra Götalands Län;Göteborg;-1;0;0;2098;2098;0;0;173;1925;0;0;0;0;0;1876;2019
7457;Aktiebolag;2018;Västra Götalands Län;Hällekis;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
6897;Aktiebolag;2018;Stockholms Län;Spånga;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
1671;Aktiebolag;2018;Stockholms Län;Stockholm;-70;0;0;1;47;0;0;5;42;0;0;0;0;0;0;2019
9610;Publikt aktiebolag;2018;Skåne Län;Lund;-5466;0;0;83;2835;1997;5;5;833;0;0;0;0;0;0;2019
9182;Aktiebolag;2018;Stockholms Län;Stockholm;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
9889;Aktiebolag;2018;Västra Götalands Län;Askim;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
6573;Aktiebolag;2018;Uppsala Län;Uppsala;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
8887;Aktiebolag;2018;Skåne Län;Eslöv;0;0;0;50;56;0;0;6;50;0;0;0;0;0;0;2019
8864;Aktiebolag;2018;Skåne Län;Malmö;0;0;0;0;100;0;0;0;100;0;100;0;0;0;0;2019
6641;Aktiebolag;2018;Stockholms Län;Bro;0;0;0;50;80;0;0;30;50;0;0;0;0;0;0;2019
9855;Aktiebolag;2018;Västra Götalands Län;Billdal;0;0;0;200;-133;-133;0;-200;200;0;-333;0;0;0;0;2019
2208;Aktiebolag;2018;Skåne Län;Bunkeflostrand;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
6172;Aktiebolag;2018;Stockholms Län;Bromma;-99;0;0;103;523;0;0;572;-49;0;0;0;0;0;-99;2019
9635;Aktiebolag;2018;Uppsala Län;Björklinge;-95;0;0;25;45;0;0;96;-50;0;0;0;0;0;-95;2019
2035;Aktiebolag;2018;Stockholms Län;Solna;-9;0;0;49;49;0;0;15;34;0;0;0;0;0;-9;2019
2695;Aktiebolag;2018;Västerbottens Län;Umeå;-8;0;0;32;42;0;0;1;41;0;0;0;0;0;-9;2019
1089;Aktiebolag;2018;Uppsala Län;Knivsta;-83;0;0;108;537;0;0;451;86;0;0;0;0;0;-83;2019
2627;Aktiebolag;2018;Västra Götalands Län;Göteborg;-76;0;0;94;350;0;64;82;268;0;0;0;0;0;-77;2019
5356;Aktiebolag;2018;Västra Götalands Län;Mölndal;-7395;0;0;11034;13199;0;506;791;12408;0;0;0;0;0;-7395;2019
2866;Aktiebolag;2018;Stockholms Län;Spånga;-7;0;0;100;100;13;0;0;87;0;0;0;0;0;-7;2019
7138;Aktiebolag;2018;Västra Götalands Län;Mölndal;-6;0;0;49;49;0;0;5;44;0;0;0;0;0;-6;2019
2339;Aktiebolag;2018;Skåne Län;Lund;-6;0;0;17;48;0;0;3;44;0;0;30;0;0;-6;2019
4321;Aktiebolag;2018;Uppsala Län;Uppsala;-6;0;0;45;46;0;0;2;44;0;0;0;0;0;-6;2019
9923;Aktiebolag;2018;Skåne Län;Malmö;-6;0;0;96;200;0;0;156;44;0;104;0;0;0;-6;2019
3991;Aktiebolag;2018;Stockholms Län;Stockholm;-45;0;0;19;264;0;30;194;70;0;38;0;0;0;-50;2019
6947;Aktiebolag;2018;Stockholms Län;Stockholm;-5;0;0;45;45;0;0;5;40;0;0;0;0;0;-5;2019
3458;Aktiebolag;2018;Stockholms Län;Stockholm;-486;0;0;5;38;0;0;0;38;0;0;23;0;0;-486;2019
6282;Aktiebolag;2018;Skåne Län;Bunkeflostrand;-46;0;0;21;22;0;0;0;22;0;0;0;1;0;-46;2019
1154;Aktiebolag;2018;Skåne Län;Lund;-352;0;0;6366;6442;0;55;95;6348;0;0;0;0;0;-352;2019
7834;Aktiebolag;2018;Stockholms Län;Stockholm;-21;0;0;26;30;0;0;0;30;0;0;0;0;0;-21;2019
2666;Aktiebolag;2018;Stockholms Län;Tumba;-2;0;0;41;41;4;0;0;37;0;0;0;0;0;-2;2019
7075;Aktiebolag;2018;Stockholms Län;Stockholm;-160;0;0;2;38;0;64;99;-60;0;0;0;0;0;-160;2019
1185;Aktiebolag;2018;Stockholms Län;Stockholm;-16;0;0;4;984;0;0;0;984;0;0;0;0;0;-16;2019
9219;Aktiebolag;2018;Östergötlands Län;Linköping;-12;0;0;30;36;0;0;0;36;0;0;0;0;0;-15;2019
8829;Aktiebolag;2018;Västra Götalands Län;Göteborg;-15;0;0;40;40;0;0;5;35;0;0;0;0;0;-15;2019
8942;Aktiebolag;2018;Uppsala Län;Uppsala;-15;0;0;47;47;0;12;12;35;0;0;0;0;0;-15;2019
8628;Aktiebolag;2018;Stockholms Län;Johanneshov;-141;0;0;145;180;0;23;23;157;0;0;0;0;0;-141;2019
6661;Aktiebolag;2018;Uppsala Län;Uppsala;-13;0;0;62;67;0;0;0;67;0;0;0;0;0;-13;2019
9859;Aktiebolag;2018;Stockholms Län;Stockholm;-1;0;0;48;48;0;0;1;48;0;0;0;0;0;-1;2019
3044;Aktiebolag;2018;Stockholms Län;Stockholm;-1;0;0;49;49;0;0;0;49;0;0;0;0;0;-1;2019
1664;Aktiebolag;2018;Stockholms Län;Huddinge;-1;0;0;49;49;0;0;0;49;0;0;0;0;0;-1;2019
4292;Aktiebolag;2018;Västra Götalands Län;Göteborg;-1;0;0;26;49;0;0;0;49;0;24;0;0;0;-1;2019
2011;Aktiebolag;2019;Blekinge Län;Karlshamn;-782;0;92;360;452;0;3;277;138;-24;0;0;1;930;88;2019
4639;Aktiebolag;2019;Östergötlands Län;Linköping;-99;0;0;201;224;0;0;180;44;0;0;0;0;93;-6;2019
5408;Aktiebolag;2019;Stockholms Län;Stockholm;-3256;352;4021;3433;7995;0;273;1838;4272;-959;0;0;2;9193;3483;2019
7820;Aktiebolag;2019;Västra Götalands Län;Strömstad;-881;0;550;19;577;0;2;465;112;-4;0;0;0;897;12;2019
5981;Aktiebolag;2019;Uppsala Län;Uppsala;-23;0;0;116;116;0;0;16;100;-14;0;0;0;87;50;2019
7118;Aktiebolag;2019;Västmanlands Län;Västerås;-827;100;42;18;206;182;101;41;65;-4;0;130;1;855;15;2019
2754;Aktiebolag;2019;Stockholms Län;Sollentuna;-3;0;0;125;136;0;0;23;113;-18;0;0;0;84;63;2019
1278;Aktiebolag;2019;Skåne Län;Ystad;-938;66;268;0;823;809;13;101;-87;0;5;0;2;814;-137;2019
8699;Aktiebolag;2019;Kronobergs Län;Vederslöv;-36;37;0;78;114;0;1;32;83;-9;0;0;1;78;33;2019
6389;Aktiebolag;2019;Stockholms Län;Vendelsö;-68;0;91;671;762;0;0;167;595;-148;0;0;1;763;545;2019
2576;Aktiebolag;2019;Stockholms Län;Stockholm;-18628;0;0;40;36552;0;1132;33313;54;-2046;0;0;18;729;-921;2019
4178;Aktiebolag;2019;Västra Götalands Län;Partille;-18;0;0;91;97;0;0;1;96;0;0;0;1;7;-11;2019
2325;Aktiebolag;2019;Skåne Län;Hörby;-77;0;60;0;178;64;11;75;39;0;0;26;0;69;-11;2019
1648;Aktiebolag;2019;Skåne Län;Staffanstorp;-432;0;0;211;819;0;0;585;178;-37;0;0;0;654;128;2019
1080;Aktiebolag;2019;Västra Götalands Län;Göteborg;-55;0;0;52;146;24;0;27;95;0;0;0;0;50;-5;2019
5152;Aktiebolag;2019;Västra Götalands Län;Mölnlycke;0;0;0;55;55;0;0;1;54;-1;0;0;0;5;4;2019
3794;Aktiebolag;2019;Örebro Län;Örebro;-41;0;0;656;728;600;70;73;56;-2;0;0;0;49;6;2019
1514;Aktiebolag;2019;Uppsala Län;Uppsala;-38;0;100;397;544;0;0;141;303;-69;0;0;0;461;253;2019
5051;Aktiebolag;2019;Stockholms Län;Stockholm-globen;-532;1086;0;50;1295;907;31;325;63;0;0;63;1;453;-87;2019
7203;Aktiebolag;2019;Stockholms Län;Stockholm;-433;0;0;306;306;0;0;246;59;-5;0;0;1;447;9;2019
3653;Aktiebolag;2019;Stockholms Län;Södertälje;-162;0;291;148;451;0;0;166;216;-45;0;0;1;442;166;2019
4825;Aktiebolag;2019;Västra Götalands Län;Mölndal;-3892;0;39;1054;1383;0;328;446;821;-74;0;0;1;4352;271;2019
1662;Aktiebolag;2019;Stockholms Län;Stockholm;-161;0;49;286;337;0;0;127;162;-31;0;0;1;353;112;2019
8779;Aktiebolag;2019;Skåne Län;Malmö;-56;0;0;50;53;0;6;24;29;0;0;0;0;35;-21;2019
2556;Aktiebolag;2019;Västra Götalands Län;Mölndal;-205;0;0;160;215;0;0;50;131;-22;0;0;1;342;81;2019
4572;Aktiebolag;2019;Skåne Län;Malmö;-364;0;0;84;792;0;399;399;393;0;0;0;0;315;-49;2019
7425;Aktiebolag;2019;Stockholms Län;Huddinge;-2509;218;0;1437;1890;68;924;1305;376;-63;0;0;1;2897;223;2019
4460;Aktiebolag;2019;Stockholms Län;Vaxholm;-43;0;0;237;282;0;0;40;187;-38;15;0;0;273;137;2019
8743;Aktiebolag;2019;Skåne Län;Lund;-940;0;0;98;1440;0;29;1149;291;0;0;0;1;261;-679;2019
8987;Aktiebolag;2019;Skåne Län;Helsingborg;-529;0;51;0;319;0;44;548;-229;0;0;216;0;259;-279;2019
3499;Aktiebolag;2019;Stockholms Län;Stockholm;-40;0;0;272;288;0;0;71;217;-45;0;0;1;253;167;2019
1368;Aktiebolag;2019;Västerbottens Län;Umeå;-41;0;0;32;35;0;0;1;34;0;0;0;0;25;-16;2019
8711;Aktiebolag;2019;Stockholms Län;Järfälla;-1582;0;1023;1085;2420;0;1281;1703;519;-128;0;0;0;2376;469;2019
5666;Aktiebolag;2019;Södermanlands Län;Eskilstuna;-1744;256;358;703;1507;402;208;580;525;-129;0;54;4;2355;475;2019
9014;Aktiebolag;2019;Skåne Län;Malmö;-1307;0;0;1656;1975;0;871;1121;853;-218;0;0;0;2328;802;2019
9109;Aktiebolag;2019;Östergötlands Län;Norrköping;-17;0;3;49;55;0;0;1;54;-1;0;0;0;23;4;2019
6522;Aktiebolag;2019;Västra Götalands Län;Västra Frölunda;-1666;107;332;356;864;0;105;371;493;-122;0;0;2;2231;443;2019
6730;Aktiebolag;2019;Västra Götalands Län;Göteborg;-172;26;0;78;104;0;1;23;81;-9;0;0;0;212;31;2019
2775;Aktiebolag;2019;Uppsala Län;Uppsala;-2008;0;650;2441;5037;500;474;1912;2625;-21;0;0;6;2103;75;2019
3954;Aktiebolag;2019;Stockholms Län;Stockholm;-5;0;0;286;332;0;0;137;195;-40;0;0;0;189;145;2019
7666;Aktiebolag;2019;Uppsala Län;Knivsta;-8;0;0;204;231;0;0;42;189;-38;28;0;0;185;139;2019
4078;Aktiebolag;2019;Stockholms Län;Solna;-245;0;0;286;298;0;140;141;157;0;0;0;0;176;-68;2019
2215;Publikt aktiebolag;2019;Skåne Län;Helsingborg;-993;0;0;780;73154;0;185;5921;67233;0;68024;0;1;175;-887;2019
7529;Aktiebolag;2019;Skåne Län;Lund;-1186;0;0;954;998;0;0;429;414;-77;0;0;0;1664;282;2019
3210;Aktiebolag;2019;Västra Götalands Län;Göteborg;-3161;0;0;181;2210;375;187;871;964;0;0;206;2;1662;-1586;2019
1082;Aktiebolag;2019;Stockholms Län;Järfälla;-289;0;1142;674;1854;0;94;696;829;-212;38;0;1;1609;779;2019
6631;Aktiebolag;2019;Stockholms Län;Stockholm;-142;0;0;187;214;24;25;132;57;-2;0;0;0;150;6;2019
9833;Aktiebolag;2019;Stockholms Län;Stockholm;-715;0;420;542;967;0;8;327;640;-162;0;0;1;1469;590;2019
2239;Aktiebolag;2019;Västra Götalands Län;Göteborg;-249;0;0;309;658;0;110;225;433;0;0;0;0;142;-107;2019
2776;Aktiebolag;2019;Uppsala Län;Uppsala;-1841;0;682;601;1512;0;274;895;617;118;118;0;2;1290;-433;2019
7731;Aktiebolag;2019;Östergötlands Län;Linköping;-992;0;0;422;422;0;46;142;280;-64;0;0;1;1287;230;2019
2502;Aktiebolag;2019;Skåne Län;Lund;-423;0;0;889;889;0;0;141;540;-134;0;0;1;1255;490;2019
2396;Aktiebolag;2019;Stockholms Län;Bromma;-853;0;153;286;539;0;0;180;270;-62;0;0;1;1225;220;2019
9920;Aktiebolag;2019;Stockholms Län;Bromma;-11713;303;3906;2553;9472;0;2431;9294;178;0;0;1080;3;11543;-172;2019
8688;Aktiebolag;2019;Västra Götalands Län;Onsala;-140;0;0;0;62;0;0;12;50;0;0;61;0;114;-26;2019
1192;Aktiebolag;2019;Skåne Län;Lund;-169;0;0;11136;11166;0;72;77;11089;0;0;0;0;108;-61;2019
5448;Aktiebolag;2019;Skåne Län;Lund;-22;0;0;841;841;0;3;22;820;0;0;0;0;1;-20;2019
6049;Aktiebolag;2019;Västra Götalands Län;Göteborg;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
2094;Aktiebolag;2019;Västra Götalands Län;Västra Frölunda;0;0;0;25;25;0;0;0;25;0;0;0;0;0;0;2019
6342;Aktiebolag;2019;Skåne Län;Lund;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
4687;Aktiebolag;2019;Stockholms Län;Solna;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
8100;Aktiebolag;2019;Västerbottens Län;Umeå;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
2642;Aktiebolag;2019;Skåne Län;Lund;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
7029;Publikt aktiebolag;2019;Hallands Län;Halmstad;0;0;0;50;50;0;0;0;50;0;0;0;0;0;0;2019
2581;Publikt aktiebolag;2019;Skåne Län;Lund;0;0;0;50;951;0;100;100;851;0;0;0;0;0;0;2019
9178;Aktiebolag;2019;Uppsala Län;Uppsala;-71;150;0;228;539;480;66;81;-22;0;0;161;0;0;-72;2019
1023;Aktiebolag;2019;Stockholms Län;Stockholm;-3;0;0;307;13954;0;0;23;13930;0;13647;0;0;0;-6186;2019
6579;Aktiebolag;2019;Stockholms Län;Stockholm;-6;0;0;49;49;0;0;5;44;0;0;0;0;0;-6;2019
6106;Aktiebolag;2019;Stockholms Län;Stockholm;-6;0;0;49;49;0;0;5;44;0;0;0;0;0;-6;2019
8161;Aktiebolag;2019;Stockholms Län;Stockholm;-461;0;0;113;113;852;0;278;-462;0;0;0;1;0;-462;2019
5902;Aktiebolag;2019;Stockholms Län;Tullinge;-4;0;0;49;50;0;0;4;46;0;0;0;0;0;-4;2019
9403;Aktiebolag;2019;Västernorrlands Län;Nordingrå;-4;0;0;48;48;0;0;2;46;0;0;0;0;0;-4;2019
4531;Aktiebolag;2019;Uppsala Län;Uppsala;-34;0;0;25;52;0;0;0;52;0;0;0;0;0;-34;2019
1051;Aktiebolag;2019;Stockholms Län;Bromma;-33;0;0;1322;6568;3571;0;30;2967;0;5087;0;0;0;-33;2019
7274;Aktiebolag;2019;Stockholms Län;Stockholm;-3;0;0;44;47;0;0;0;47;0;0;0;0;0;-3;2019
1869;Aktiebolag;2019;Västra Götalands Län;Billdal;-4;0;0;46;53;0;0;6;47;0;6;0;0;0;-3;2019
5328;Publikt aktiebolag;2019;Stockholms Län;Stockholm;-229;0;0;0;1388;0;456;1211;177;0;0;0;0;0;-273;2019
2314;Aktiebolag;2019;Stockholms Län;Stockholm;-258;0;0;1133;1173;0;183;202;972;0;0;0;1;0;-258;2019
8914;Aktiebolag;2019;Västra Götalands Län;Västra Frölunda;-25;0;0;48;1065;0;0;0;1065;0;0;0;0;0;-25;2019
1852;Aktiebolag;2019;Stockholms Län;Sollentuna;-2;0;0;48;48;0;0;0;48;0;0;0;0;0;-2;2019
5583;Aktiebolag;2019;Västra Götalands Län;Smögen;-184;24;0;132;209;0;0;5;204;0;0;0;0;0;-186;2019
8492;Aktiebolag;2019;Västra Götalands Län;Göteborg;-17;0;0;72;465;0;32;42;423;0;0;0;0;0;-17;2019
1719;Aktiebolag;2019;Västra Götalands Län;Göteborg;-159;0;0;123;488;0;0;47;441;0;0;252;0;0;-159;2019
7056;Aktiebolag;2019;Västernorrlands Län;Järved;-122;0;0;201;220;0;0;15;205;0;0;0;0;0;-122;2019
3357;Aktiebolag;2019;Uppsala Län;Uppsala;-1000;0;0;624;692;0;0;423;269;0;0;0;1;0;-1001;2019
3864;Aktiebolag;2019;Stockholms Län;Stockholm;-1;0;0;49;49;0;0;0;49;0;0;0;0;0;-1;2019
6923;Aktiebolag;2019;Stockholms Län;Vällingby;-1;0;0;49;49;0;0;0;49;0;0;0;0;0;-1;2019
7189;Aktiebolag;2019;Västerbottens Län;Lycksele;-1;0;0;52;67;0;0;18;49;0;0;0;0;0;-1;2019
8541;Aktiebolag;2019;Skåne Län;Lund;-1;0;0;49;49;0;0;0;49;0;0;0;0;0;-1;2019
5245;Aktiebolag;2019;Stockholms Län;Täby;-1;0;0;499;499;0;0;450;49;0;0;0;0;0;-1;2019
6002;Aktiebolag;2020;Stockholms Län;Solna;-262;0;390;330;755;0;5;300;327;-82;35;0;1;774;302;2019
1006;Aktiebolag;2020;Stockholms Län;Täby;-1;0;63;24;87;0;0;13;74;-13;0;0;0;63;49;2019
2875;Aktiebolag;2020;Uppsala Län;Uppsala;-363;0;45;4;84;0;72;100;-16;0;0;0;0;322;-41;2019
3478;Aktiebolag;2020;Hallands Län;Varberg;-16;0;119;220;339;9;4;82;209;-51;0;0;1;291;184;2019
7299;Aktiebolag;2020;Västra Götalands Län;Göteborg;-266;0;0;59;134;0;100;106;27;-1;50;0;0;271;2;2019
1618;Aktiebolag;2020;Uppsala Län;Uppsala;-688;0;0;1;241;0;78;154;87;0;0;0;1;250;-438;2019
1628;Aktiebolag;2020;Västra Götalands Län;Göteborg;-193;0;0;0;49;0;0;0;49;0;0;0;0;180;-13;2019
4874;Aktiebolag;2020;Stockholms Län;Upplands Väsby;-282;0;250;863;1607;0;5;339;898;-238;0;0;1;1763;873;2019
5969;Aktiebolag;2020;Skåne Län;Lund;-31;0;0;72;72;72;0;6;-6;0;0;0;0;0;-31;2019
6938;Aktiebolag;1909;Stockholms Län;Solna;-116000;2450000;421000;195000;21448000;115000;190000;1035000;18796000;-19000;16803000;224000;707;3742000;186000;2020
8861;Publikt aktiebolag;1913;Stockholms Län;Södertälje;0;14686000;2031000;230000;317093000;15924000;2659000;23722000;213168000;-7560000;238582000;11497000;6633;112804000;20983000;2020
8950;Aktiebolag;1916;Örebro Län;Karlskoga;-43707;783204;85634;24552;1893551;470324;123533;430122;289723;-20921;569;738320;453;1295090;73132;2020
5101;Aktiebolag;1916;Stockholms Län;Upplands Väsby;-75848;2922;11884;0;572447;0;11053;444237;81439;-3491;436359;22880;31;106802;32124;2020
2381;Aktiebolag;1920;Skåne Län;Malmö;-717712;435716;126304;492;641837;16573;100585;254482;174886;-21802;0;43750;147;799124;64209;2020
3483;Aktiebolag;1921;Västra Götalands Län;Hisings Backa;-17000;284000;1919000;0;4720000;0;3760000;4022000;309000;2000;13000;816000;794;9541000;-2000;2020
2230;Aktiebolag;1923;Stockholms Län;Solna;-2311786;231775;247658;77387;1244912;0;116705;445453;623381;-27060;272855;141908;597;2384784;158963;2020
5622;Aktiebolag;1924;Stockholms Län;Södertälje;0;0;0;0;995547;0;0;0;995547;0;995546;0;0;0;0;2020
8047;Aktiebolag;1925;Stockholms Län;Solna;-1095;26570;540864;0;1223429;0;46200;536159;548934;-28755;292018;0;176;1973119;158066;2020
5787;Aktiebolag;1926;Stockholms Län;Stockholm;-1717;5896;111492;11347;162216;0;8639;118995;29101;-2851;4894;13411;109;431666;8375;2020
5452;Aktiebolag;1929;Stockholms Län;Täby;-6;1855;3977;2418;25805;8769;2230;7023;8029;0;2043;13048;25;59652;3342;2020
9316;Aktiebolag;1930;Stockholms Län;Vallentuna;-9627;0;317;925;3426;0;96;687;2693;-30;756;1343;2;11710;1914;2020
6438;Aktiebolag;1932;Hallands Län;Getinge;-3105;72876;59;3;1779332;826151;47473;724565;221821;-10525;862268;172282;338;715171;58912;2020
5009;Aktiebolag;1934;Stockholms Län;Saltsjö-boo;-21;0;0;0;921;0;0;792;129;0;920;0;0;4;-31;2020
2732;Aktiebolag;1936;Skåne Län;Ängelholm;-64402;9656;4835;56;52392;0;4798;26157;25030;0;6;31025;38;70239;-115;2020
1633;Aktiebolag;1939;Örebro Län;Örebro;-155;0;0;71;225;0;0;42;184;0;0;0;0;57;-98;2020
1926;Publikt aktiebolag;1939;Stockholms Län;Solna;0;64000;731000;240000;41737000;12769000;398000;8595000;17200000;-931000;23188000;2527000;410;14064000;0;2020
6874;Aktiebolag;1939;Stockholms Län;Solna;-1357682;10219;139743;0;512236;0;16288;351519;147078;-8448;0;316211;109;1354411;28020;2020
7977;Aktiebolag;1940;Skåne Län;Helsingborg;0;0;0;151;87126;0;374;2586;84540;-6323;0;0;4;36042;23156;2020
9117;Aktiebolag;1940;Stockholms Län;Kista;-6929;3858;17131;66068;136146;0;17130;39454;86083;-361;415;29465;38;187408;10658;2020
8843;Aktiebolag;1940;Stockholms Län;Hägersten;-113055;28;10255;11761;45256;0;11280;26490;11901;-6;50;20470;17;122730;-12;2020
9497;Aktiebolag;1941;Skåne Län;Malmö;0;0;3976;0;12277;0;1733;10521;1756;-533;0;0;16;68422;552;2020
8280;Aktiebolag;1942;Uppsala Län;Uppsala;-7864;646991;42424;0;17669776;0;181959;4489402;13070756;-3470;12535268;449936;644;3768758;455905;2020
9234;Aktiebolag;1942;Västmanlands Län;Västerås;-668;0;0;163;7966;0;88;1977;5989;0;6917;0;1;186;-441;2020
2811;Aktiebolag;1942;Skåne Län;Lund;-54000;0;0;0;2825000;0;0;1443000;1382000;-113000;2494000;0;0;0;-116000;2020
3339;Aktiebolag;1943;Västra Götalands Län;Mölnlycke;0;398055;1176713;0;5306159;0;2425158;4357683;646409;-664;867339;1030134;308;9412907;353;2020
4147;Aktiebolag;1943;Västra Götalands Län;Mölndal;0;0;0;0;2046;0;0;0;2046;0;2046;0;0;0;0;2020
4421;Aktiebolag;1944;Stockholms Län;Sundbyberg;0;110;6353;9660;25894;0;215;11588;7474;-355;0;2822;13;72431;409;2020
8111;Aktiebolag;1945;Hallands Län;Kvibille;0;0;0;206;206;0;0;0;206;0;0;0;0;0;0;2020
2317;Aktiebolag;1946;Stockholms Län;Solna;0;110418;142189;53005;679162;0;14281;170691;372003;-11295;5059;21831;79;1034629;39701;2020
6098;Aktiebolag;1947;Stockholms Län;Spånga;0;461;47461;0;137461;0;3298;93167;40101;-9;0;0;52;73008;-176;2020
9310;Aktiebolag;1947;Hallands Län;Kungsbacka;-41417;1071;2848;0;21821;1691;2880;14842;2537;-76;0;10797;17;41937;188;2020
4556;Aktiebolag;1947;Stockholms Län;Solna;-38557;1221;4;7704;24852;0;404;10191;14660;0;1400;0;18;40397;1954;2020
2922;Aktiebolag;1947;Stockholms Län;Vaxholm;-1331;108;117;3377;4282;0;20;468;2522;-114;0;0;2;1660;375;2020
7010;Aktiebolag;1947;Stockholms Län;Solna;-1462267;14320;225780;0;727399;2097;34839;389115;278309;-7141;10937;376598;167;1496016;26054;2020
6062;Aktiebolag;1948;Västra Götalands Län;Mölndal;-102796;829317;56657;643182;5694992;1275537;145787;1116114;2781402;-83787;3032075;356910;814;4062535;299508;2020
5991;Aktiebolag;1948;Södermanlands Län;Nävekvarn;-6145;1433;0;226;36541;3623;26;17898;14521;0;8238;0;3;1465;-156;2020
9274;Aktiebolag;1949;Skåne Län;Åkarp;-5603;0;361;2269;3772;0;291;667;3105;-67;0;1083;3;5531;242;2020
2212;Aktiebolag;1949;Stockholms Län;Kista;-1806224;15314;176326;1466;552631;0;61330;241854;110421;-19343;3759;303190;228;1886475;54391;2020
6557;Aktiebolag;1949;Stockholms Län;Spånga;-1;0;0;5;10;1227;0;0;-1217;0;0;0;0;0;-1;2020
7080;Aktiebolag;1951;Västra Götalands Län;Timmersdala;-161;32135;6907;1;93537;23285;3863;23726;18299;-32;314;30427;78;87976;-543;2020
7339;Aktiebolag;1952;Stockholms Län;Danderyd;0;30;184;16224;757368;0;0;9353;706285;-11927;572539;168300;3;235585;43649;2020
1592;Aktiebolag;1953;Västra Götalands Län;Borås;-4754;736;119;889;2207;415;88;1276;516;-6;228;125;5;4404;-29;2020
1663;Aktiebolag;1953;Västra Götalands Län;Göteborg;-19919;995;1533;1777;10179;2593;1335;3100;3961;-291;200;5541;14;22327;1049;2020
1291;Aktiebolag;1953;Skåne Län;Lund;0;92000;3216000;91000;3854000;0;28000;490000;2385000;-63000;221000;124000;425;1912000;141000;2020
9894;Aktiebolag;1954;Stockholms Län;Sollentuna;-17169;3381;90104;275;387969;0;8085;154046;233924;-5794;7293;227597;63;751765;12500;2020
1093;Aktiebolag;1954;Värmlands Län;Karlstad;-26;0;0;244;6380;0;0;10;370;0;28;0;0;3;-20;2020
4422;Aktiebolag;1955;Uppsala Län;Enköping;-519391;3502;4;0;610466;0;46916;59562;548924;0;361614;123668;47;520016;67649;2020
8497;Aktiebolag;1955;Södermanlands Län;Gnesta;-1072;30882;11123;10060;74920;50879;6099;20356;1652;-389;0;2934;13;46134;862;2020
6014;Aktiebolag;1956;Stockholms Län;Arlandastad;-49388;7318;4960;5055;29070;0;62;3660;25410;0;0;10554;5;40470;-8933;2020
